x,y,pen
900,421,2
922,421,2
923,421,2
954,421,2
881,422,2
882,422,2
900,422,2
901,422,2
921,422,2
922,422,2
955,422,2
883,423,2
884,423,2
901,423,2
902,423,2
920,423,2
921,423,2
955,423,2
885,424,2
886,424,2
902,424,2
903,424,2
919,424,2
920,424,2
955,424,2
887,425,2
888,425,2
903,425,2
904,425,2
905,425,2
917,425,2
918,425,2
952,425,2
953,425,2
954,425,2
889,426,2
890,426,2
906,426,2
907,426,2
908,426,2
909,426,2
913,426,2
914,426,2
915,426,2
916,426,2
948,426,2
949,426,2
950,426,2
951,426,2
891,427,2
892,427,2
893,427,2
894,427,2
909,427,2
910,427,2
911,427,2
912,427,2
913,427,2
942,427,2
943,427,2
944,427,2
945,427,2
946,427,2
947,427,2
895,428,2
896,428,2
897,428,2
898,428,2
899,428,2
936,428,2
937,428,2
938,428,2
939,428,2
940,428,2
941,428,2
900,429,2
901,429,2
902,429,2
903,429,2
904,429,2
928,429,2
929,429,2
930,429,2
931,429,2
932,429,2
933,429,2
934,429,2
935,429,2
905,430,2
906,430,2
907,430,2
908,430,2
909,430,2
910,430,2
911,430,2
912,430,2
913,430,2
914,430,2
915,430,2
916,430,2
917,430,2
918,430,2
919,430,2
920,430,2
921,430,2
922,430,2
923,430,2
924,430,2
925,430,2
926,430,2
927,430,2
900,374,1
901,374,2
902,374,2
903,374,2
904,374,2
905,374,2
906,374,2
907,374,2
890,375,2
891,375,2
892,375,2
893,375,2
894,375,2
895,375,2
896,375,2
897,375,2
898,375,2
899,375,2
908,375,2
909,375,2
910,375,2
911,375,2
912,375,2
913,375,2
884,376,2
885,376,2
886,376,2
887,376,2
888,376,2
889,376,2
914,376,2
915,376,2
916,376,2
917,376,2
918,376,2
882,377,2
883,377,2
919,377,2
920,377,2
921,377,2
922,377,2
923,377,2
924,377,2
881,378,2
925,378,2
926,378,2
927,378,2
879,379,2
880,379,2
928,379,2
929,379,2
878,380,2
930,380,2
876,381,2
877,381,2
931,381,2
932,381,2
874,382,2
875,382,2
933,382,2
873,383,2
934,383,2
935,383,2
871,384,2
872,384,2
936,384,2
870,385,2
937,385,2
938,385,2
869,386,2
939,386,2
869,387,2
940,387,2
941,387,2
868,388,2
942,388,2
867,389,2
943,389,2
944,389,2
866,390,2
945,390,2
866,391,2
946,391,2
865,392,2
947,392,2
864,393,2
947,393,2
863,394,2
948,394,2
863,395,2
949,395,2
862,396,2
950,396,2
951,397,2
951,398,2
952,399,2
953,400,2
954,401,2
954,402,2
955,403,2
956,404,2
957,405,2
958,406,2
958,407,2
959,408,2
960,409,2
755,383,1
755,384,2
754,385,2
753,386,2
753,387,2
752,388,2
751,389,2
750,390,2
750,391,2
749,392,2
748,393,2
748,394,2
747,395,2
746,396,2
1099,413,1
1100,413,2
1101,413,2
1097,414,2
1098,414,2
1102,414,2
1103,414,2
1094,415,2
1095,415,2
1096,415,2
1102,415,2
1104,415,2
1105,415,2
1106,415,2
1107,415,2
1108,415,2
1109,415,2
1110,415,2
1111,415,2
1091,416,2
1092,416,2
1093,416,2
1100,416,2
1101,416,2
1102,416,2
1112,416,2
1113,416,2
1114,416,2
1115,416,2
1116,416,2
1117,416,2
1118,416,2
1119,416,2
1089,417,2
1090,417,2
1099,417,2
1100,417,2
1116,417,2
1120,417,2
1121,417,2
1122,417,2
1123,417,2
1124,417,2
1125,417,2
1126,417,2
1127,417,2
1128,417,2
1129,417,2
1130,417,2
1131,417,2
1086,418,2
1087,418,2
1088,418,2
1098,418,2
1099,418,2
1116,418,2
1117,418,2
1132,418,2
1133,418,2
1084,419,2
1085,419,2
1097,419,2
1117,419,2
1118,419,2
1134,419,2
1082,420,2
1083,420,2
1096,420,2
1118,420,2
1135,420,2
1136,420,2
1081,421,2
1095,421,2
1096,421,2
1119,421,2
1137,421,2
1079,422,2
1080,422,2
1095,422,2
1119,422,2
1120,422,2
1138,422,2
1078,423,2
1094,423,2
1095,423,2
1120,423,2
1139,423,2
1140,423,2
1077,424,2
1094,424,2
1120,424,2
1141,424,2
1075,425,2
1076,425,2
1094,425,2
1121,425,2
1142,425,2
1074,426,2
1093,426,2
1094,426,2
1121,426,2
1143,426,2
1072,427,2
1073,427,2
1093,427,2
1121,427,2
1144,427,2
1071,428,2
1093,428,2
1121,428,2
1145,428,2
1070,429,2
1093,429,2
1121,429,2
1146,429,2
1069,430,2
1093,430,2
1121,430,2
1067,431,2
1068,431,2
1094,431,2
1121,431,2
1066,432,2
1094,432,2
1121,432,2
1066,433,2
1094,433,2
1120,433,2
1067,434,2
1068,434,2
1094,434,2
1095,434,2
1120,434,2
1149,434,2
1069,435,2
1070,435,2
1095,435,2
1119,435,2
1120,435,2
1148,435,2
1071,436,2
1072,436,2
1073,436,2
1095,436,2
1096,436,2
1119,436,2
1147,436,2
1074,437,2
1075,437,2
1076,437,2
1077,437,2
1096,437,2
1118,437,2
1145,437,2
1146,437,2
1078,438,2
1079,438,2
1080,438,2
1081,438,2
1097,438,2
1098,438,2
1117,438,2
1118,438,2
1144,438,2
1082,439,2
1083,439,2
1084,439,2
1085,439,2
1098,439,2
1099,439,2
1116,439,2
1117,439,2
1142,439,2
1143,439,2
1086,440,2
1087,440,2
1088,440,2
1099,440,2
1100,440,2
1114,440,2
1115,440,2
1140,440,2
1141,440,2
1089,441,2
1090,441,2
1091,441,2
1092,441,2
1100,441,2
1101,441,2
1102,441,2
1112,441,2
1113,441,2
1114,441,2
1138,441,2
1139,441,2
1093,442,2
1094,442,2
1095,442,2
1096,442,2
1103,442,2
1104,442,2
1105,442,2
1106,442,2
1107,442,2
1108,442,2
1109,442,2
1110,442,2
1111,442,2
1112,442,2
1134,442,2
1135,442,2
1136,442,2
1137,442,2
1097,443,2
1098,443,2
1099,443,2
1100,443,2
1101,443,2
1128,443,2
1129,443,2
1130,443,2
1131,443,2
1132,443,2
1133,443,2
1102,444,2
1103,444,2
1104,444,2
1105,444,2
1106,444,2
1118,444,2
1119,444,2
1120,444,2
1121,444,2
1122,444,2
1123,444,2
1124,444,2
1125,444,2
1126,444,2
1127,444,2
1107,445,2
1108,445,2
1109,445,2
1110,445,2
1111,445,2
1112,445,2
1113,445,2
1114,445,2
1115,445,2
1116,445,2
1117,445,2
1111,394,1
1112,394,2
1113,394,2
1114,394,2
1115,394,2
1116,394,2
1117,394,2
1118,394,2
1119,394,2
1120,394,2
1121,394,2
1122,394,2
1099,395,2
1100,395,2
1101,395,2
1102,395,2
1103,395,2
1104,395,2
1105,395,2
1106,395,2
1107,395,2
1108,395,2
1109,395,2
1110,395,2
1123,395,2
1124,395,2
1125,395,2
1097,396,2
1098,396,2
1126,396,2
1127,396,2
1128,396,2
1095,397,2
1096,397,2
1129,397,2
1130,397,2
1131,397,2
1132,397,2
1092,398,2
1093,398,2
1094,398,2
1133,398,2
1134,398,2
1135,398,2
1090,399,2
1091,399,2
1136,399,2
1137,399,2
1138,399,2
1087,400,2
1088,400,2
1089,400,2
1139,400,2
1140,400,2
1085,401,2
1086,401,2
1141,401,2
1083,402,2
1084,402,2
1142,402,2
1143,402,2
1081,403,2
1082,403,2
1144,403,2
1080,404,2
1145,404,2
1079,405,2
1146,405,2
1078,406,2
1147,406,2
1077,407,2
1148,407,2
1149,407,2
1076,408,2
1150,408,2
1075,409,2
1151,409,2
1074,410,2
1152,410,2
1072,411,2
1073,411,2
1153,411,2
1071,412,2
1153,412,2
1070,413,2
1154,413,2
1069,414,2
1155,414,2
1068,415,2
1155,415,2
1067,416,2
1156,416,2
1066,417,2
1156,417,2
1065,418,2
1157,418,2
1064,419,2
1158,419,2
1158,420,2
1159,421,2
1064,349,1
1065,349,2
1066,349,2
1067,349,2
1068,349,2
1069,349,2
1070,349,2
1071,349,2
1072,349,2
1073,349,2
1074,349,2
1075,349,2
1076,349,2
1077,349,2
1078,349,2
1079,349,2
1080,349,2
1081,349,2
1082,349,2
1083,349,2
1084,349,2
1085,349,2
1086,349,2
1087,349,2
1088,349,2
1089,349,2
1090,349,2
1091,349,2
1092,349,2
1093,349,2
1094,349,2
1095,349,2
1096,349,2
1097,349,2
1098,349,2
1099,349,2
1100,349,2
1101,349,2
1102,349,2
1103,349,2
1104,349,2
1105,349,2
1106,349,2
1107,349,2
1108,349,2
1109,349,2
1110,349,2
1111,349,2
1064,350,2
1112,350,2
1113,350,2
1114,350,2
1115,350,2
1116,350,2
1117,350,2
1118,350,2
1119,350,2
1063,351,2
1120,351,2
1121,351,2
1122,351,2
1123,351,2
1124,351,2
1125,351,2
1126,351,2
1063,352,2
1127,352,2
1128,352,2
1129,352,2
1130,352,2
1131,352,2
1132,352,2
1133,352,2
1063,353,2
1134,353,2
1135,353,2
1136,353,2
1137,353,2
1138,353,2
1139,353,2
1140,353,2
1141,353,2
1062,354,2
1142,354,2
1143,354,2
1144,354,2
1145,354,2
1062,355,2
1146,355,2
1147,355,2
1062,356,2
1148,356,2
1149,356,2
1061,357,2
1150,357,2
1151,357,2
1061,358,2
1152,358,2
1153,358,2
1061,359,2
1154,359,2
1155,359,2
1060,360,2
1156,360,2
1157,360,2
1060,361,2
1158,361,2
1060,362,2
1159,362,2
1160,362,2
1060,363,2
1161,363,2
1162,363,2
1059,364,2
1102,364,2
1103,364,2
1104,364,2
1105,364,2
1106,364,2
1107,364,2
1108,364,2
1109,364,2
1163,364,2
1164,364,2
1059,365,2
1097,365,2
1098,365,2
1099,365,2
1100,365,2
1101,365,2
1110,365,2
1111,365,2
1112,365,2
1113,365,2
1114,365,2
1115,365,2
1116,365,2
1117,365,2
1118,365,2
1119,365,2
1120,365,2
1165,365,2
1166,365,2
1059,366,2
1093,366,2
1094,366,2
1095,366,2
1096,366,2
1121,366,2
1122,366,2
1123,366,2
1124,366,2
1125,366,2
1126,366,2
1127,366,2
1128,366,2
1129,366,2
1130,366,2
1131,366,2
1167,366,2
1168,366,2
1058,367,2
1088,367,2
1089,367,2
1090,367,2
1091,367,2
1092,367,2
1132,367,2
1133,367,2
1134,367,2
1135,367,2
1136,367,2
1137,367,2
1138,367,2
1169,367,2
1170,367,2
1058,368,2
1083,368,2
1084,368,2
1085,368,2
1086,368,2
1087,368,2
1139,368,2
1140,368,2
1171,368,2
1058,369,2
1078,369,2
1079,369,2
1080,369,2
1081,369,2
1082,369,2
1141,369,2
1142,369,2
1172,369,2
1057,370,2
1073,370,2
1074,370,2
1075,370,2
1076,370,2
1077,370,2
1143,370,2
1144,370,2
1173,370,2
1057,371,2
1069,371,2
1070,371,2
1071,371,2
1072,371,2
1145,371,2
1146,371,2
1173,371,2
1057,372,2
1064,372,2
1065,372,2
1066,372,2
1067,372,2
1068,372,2
1147,372,2
1148,372,2
1149,372,2
1174,372,2
1056,373,2
1059,373,2
1060,373,2
1061,373,2
1062,373,2
1063,373,2
1150,373,2
1151,373,2
1175,373,2
1056,374,2
1057,374,2
1058,374,2
1152,374,2
1153,374,2
1176,374,2
1154,375,2
1155,375,2
1176,375,2
1156,376,2
1157,376,2
1177,376,2
1158,377,2
1159,377,2
1178,377,2
1160,378,2
1161,378,2
1179,378,2
1162,379,2
1179,379,2
1163,380,2
1180,380,2
1164,381,2
1181,381,2
1165,382,2
1182,382,2
1165,383,2
1182,383,2
1166,384,2
1183,384,2
1167,385,2
1184,385,2
1168,386,2
1185,386,2
1169,387,2
1185,387,2
1170,388,2
1186,388,2
1171,389,2
1187,389,2
1172,390,2
1185,390,2
1186,390,2
1172,391,2
1183,391,2
1184,391,2
1173,392,2
1181,392,2
1182,392,2
1174,393,2
1179,393,2
1180,393,2
1175,394,2
1177,394,2
1178,394,2
1176,395,2
1057,445,1
1058,446,2
1059,446,2
1060,447,2
1061,447,2
1062,448,2
1063,448,2
1064,449,2
1065,450,2
1066,450,2
1067,451,2
1068,451,2
1069,452,2
1070,452,2
1071,453,2
1072,453,2
1073,454,2
1074,454,2
1075,455,2
1076,455,2
1077,456,2
1078,456,2
1079,457,2
1080,457,2
1081,458,2
1082,458,2
1083,459,2
1084,459,2
1085,460,2
1086,460,2
1087,460,2
1088,461,2
1089,461,2
1090,461,2
1091,461,2
1092,462,2
1093,462,2
1094,462,2
1095,462,2
1096,463,2
1097,463,2
1098,463,2
1099,463,2
1100,464,2
1101,464,2
1102,464,2
1103,464,2
1104,465,2
1105,465,2
1106,465,2
1107,465,2
1148,465,2
1149,465,2
1150,465,2
1151,465,2
1152,465,2
1108,466,2
1109,466,2
1110,466,2
1111,466,2
1112,466,2
1113,466,2
1114,466,2
1115,466,2
1116,466,2
1117,466,2
1118,466,2
1119,466,2
1120,466,2
1121,466,2
1138,466,2
1139,466,2
1140,466,2
1141,466,2
1142,466,2
1143,466,2
1144,466,2
1145,466,2
1146,466,2
1147,466,2
1122,467,2
1123,467,2
1124,467,2
1125,467,2
1126,467,2
1127,467,2
1128,467,2
1129,467,2
1130,467,2
1131,467,2
1132,467,2
1133,467,2
1134,467,2
1135,467,2
1136,467,2
1137,467,2
1321,509,1
1322,510,2
1323,511,2
1324,511,2
1325,512,2
1326,512,2
1327,513,2
1326,514,2
1326,515,2
1325,516,2
1325,517,2
1324,518,2
1323,519,2
1323,520,2
1322,521,2
1322,522,2
1321,523,2
1324,558,1
1324,559,2
1324,560,2
1382,730,1
1382,731,2
1382,732,2
1322,868,1
1322,869,2
1323,870,2
1323,871,2
1328,871,2
1329,871,2
1330,871,2
1331,871,2
1323,872,2
1324,872,2
1325,872,2
1326,872,2
1327,872,2
1332,872,2
1333,873,2
1333,874,2
1333,875,2
1333,876,2
1333,877,2
1333,878,2
1332,879,2
1332,880,2
1323,881,2
1324,881,2
1325,881,2
1326,881,2
1327,881,2
1328,881,2
1331,881,2
1321,882,2
1322,882,2
1329,882,2
1330,882,2
1307,883,2
1318,883,2
1319,883,2
1320,883,2
1308,884,2
1309,884,2
1310,884,2
1311,884,2
1312,884,2
1313,884,2
1314,884,2
1315,884,2
1316,884,2
1317,884,2
621,794,1
619,795,2
617,796,2
615,797,2
613,798,2
610,799,2
612,799,2
609,800,2
607,801,2
605,802,2
603,803,2
601,804,2
599,805,2
596,806,2
593,807,2
591,808,2
589,809,2
587,810,2
585,811,2
583,812,2
581,813,2
578,814,2
580,814,2
577,815,2
575,816,2
573,817,2
571,818,2
566,820,2
564,821,2
561,822,2
563,822,2
560,823,2
558,824,2
556,825,2
554,826,2
552,827,2
550,828,2
547,829,2
544,830,2
542,831,2
540,832,2
538,833,2
536,834,2
534,835,2
532,836,2
529,837,2
531,837,2
528,838,2
526,839,2
524,840,2
522,841,2
520,842,2
518,843,2
516,844,2
513,845,2
511,846,2
509,847,2
507,848,2
505,849,2
503,850,2
501,851,2
499,852,2
497,853,2
494,855,2
493,856,2
489,858,2
488,859,2
487,860,2
484,862,2
482,863,2
1336,863,2
1336,864,2
480,865,2
478,866,2
476,867,2
1338,867,2
1338,868,2
1340,868,2
1342,868,2
474,869,2
1346,869,2
1348,869,2
1350,869,2
1352,869,2
1354,869,2
1356,869,2
473,870,2
1358,870,2
1360,870,2
1362,870,2
1364,870,2
1366,870,2
1368,870,2
1459,870,2
1461,870,2
471,871,2
1370,871,2
1372,871,2
1374,871,2
1457,871,2
1464,871,2
1466,871,2
1468,871,2
1470,871,2
469,872,2
1376,872,2
1473,872,2
1475,872,2
1477,872,2
1479,872,2
468,873,2
1456,873,2
1482,873,2
1484,873,2
1486,873,2
1488,873,2
467,874,2
1455,874,2
1491,874,2
1493,874,2
1495,874,2
1497,874,2
465,875,2
1379,875,2
1499,875,2
1501,875,2
1503,875,2
1380,876,2
1503,876,2
463,877,2
1454,877,2
461,878,2
1503,878,2
460,879,2
1452,879,2
458,880,2
1452,880,2
457,881,2
1441,881,2
1443,881,2
1445,881,2
1447,881,2
1449,881,2
1451,881,2
455,882,2
1386,882,2
1421,882,2
1423,882,2
1425,882,2
1427,882,2
1429,882,2
1431,882,2
1433,882,2
1435,882,2
1437,882,2
1439,882,2
1504,882,2
1387,883,2
1401,883,2
1403,883,2
1405,883,2
1407,883,2
1409,883,2
1411,883,2
1413,883,2
1415,883,2
1417,883,2
1419,883,2
452,884,2
1388,884,2
1390,884,2
1392,884,2
1394,884,2
1396,884,2
1398,884,2
451,885,2
449,886,2
1504,886,2
1504,887,2
1504,888,2
446,889,2
444,890,2
442,891,2
1505,891,2
1505,892,2
1505,893,2
1505,894,2
1505,895,2
436,896,2
434,897,2
432,898,2
1505,898,2
1506,899,2
1506,900,2
429,901,2
427,902,2
425,903,2
1506,903,2
1506,904,2
423,905,2
421,906,2
420,907,2
418,908,2
1507,908,2
1507,909,2
416,910,2
414,911,2
412,912,2
1507,912,2
1507,913,2
1507,914,2
1507,915,2
1507,916,2
1508,917,2
1508,918,2
1508,919,2
1508,920,2
1508,921,2
1508,922,2
1508,923,2
1508,924,2
1508,925,2
1509,926,2
1509,927,2
1509,928,2
1509,929,2
1509,930,2
1509,931,2
1509,932,2
1509,933,2
1509,934,2
1509,935,2
1510,936,2
1510,937,2
1510,938,2
1510,939,2
1510,940,2
387,942,2
386,943,2
385,944,2
384,945,2
384,946,2
383,947,2
382,948,2
381,949,2
380,950,2
380,951,2
379,952,2
378,953,2
377,954,2
377,955,2
376,956,2
375,957,2
374,958,2
373,959,2
373,960,2
372,961,2
371,962,2
370,963,2
370,964,2
369,965,2
368,966,2
367,967,2
1513,968,2
1513,969,2
1513,970,2
1513,971,2
1513,972,2
1514,973,2
1514,974,2
1514,975,2
1514,976,2
1514,977,2
1514,978,2
1514,979,2
1514,980,2
1514,981,2
1515,982,2
1515,983,2
1515,984,2
1515,985,2
1515,986,2
1516,987,2
1517,988,2
1518,989,2
1519,990,2
1520,991,2
1520,992,2
1521,993,2
1522,994,2
345,996,2
344,997,2
343,998,2
342,999,2
341,1000,2
341,1001,2
340,1002,2
339,1003,2
338,1004,2
338,1005,2
337,1006,2
336,1007,2
335,1008,2
334,1009,2
334,1010,2
333,1011,2
332,1012,2
331,1013,2
331,1014,2
330,1015,2
329,1016,2
328,1017,2
327,1018,2
327,1019,2
326,1020,2
325,1021,2
1548,1022,2
1549,1023,2
1550,1024,2
1551,1025,2
1551,1026,2
1552,1027,2
1553,1028,2
1554,1029,2
1555,1030,2
1556,1031,2
1556,1032,2
1557,1033,2
1557,1034,2
1558,1035,2
1558,1036,2
1559,1037,2
1559,1038,2
1560,1039,2
1560,1040,2
1561,1041,2
1561,1042,2
1562,1043,2
1562,1044,2
1563,1045,2
1563,1046,2
1564,1047,2
307,1049,2
307,1050,2
306,1051,2
306,1052,2
306,1053,2
305,1054,2
305,1055,2
305,1056,2
304,1057,2
304,1058,2
303,1059,2
303,1060,2
303,1061,2
302,1062,2
302,1063,2
302,1064,2
301,1065,2
301,1066,2
300,1067,2
300,1068,2
300,1069,2
299,1070,2
299,1071,2
299,1072,2
298,1073,2
298,1074,2
297,1075,2
1365,1076,2
1367,1076,2
1369,1076,2
1371,1076,2
1373,1076,2
1375,1076,2
1377,1076,2
1379,1076,2
1381,1076,2
1383,1076,2
1385,1076,2
1387,1076,2
1389,1076,2
1391,1076,2
1393,1076,2
1395,1076,2
1397,1076,2
1399,1076,2
1401,1076,2
1403,1076,2
1405,1076,2
1407,1076,2
1409,1076,2
1411,1076,2
1413,1076,2
1415,1076,2
1418,1076,2
1420,1076,2
1422,1076,2
1424,1076,2
1426,1076,2
1428,1076,2
1430,1076,2
1432,1076,2
1434,1076,2
1436,1076,2
1438,1076,2
1440,1076,2
1442,1076,2
1444,1076,2
1446,1076,2
1448,1076,2
1450,1076,2
1452,1076,2
1454,1076,2
1456,1076,2
1458,1076,2
1460,1076,2
1462,1076,2
1464,1076,2
1466,1076,2
1468,1076,2
1471,1076,2
1473,1076,2
1475,1076,2
1477,1076,2
1479,1076,2
1481,1076,2
1483,1076,2
1485,1076,2
1487,1076,2
1489,1076,2
1491,1076,2
1493,1076,2
1495,1076,2
1497,1076,2
1499,1076,2
1501,1076,2
1503,1076,2
1505,1076,2
1507,1076,2
1509,1076,2
1511,1076,2
1513,1076,2
1515,1076,2
1517,1076,2
1519,1076,2
1521,1076,2
1524,1076,2
1526,1076,2
1528,1076,2
1530,1076,2
1532,1076,2
1534,1076,2
1536,1076,2
1538,1076,2
1540,1076,2
1542,1076,2
1544,1076,2
1546,1076,2
1548,1076,2
1550,1076,2
1552,1076,2
1554,1076,2
1556,1076,2
1558,1076,2
1560,1076,2
1562,1076,2
1564,1076,2
1566,1076,2
1568,1076,2
1570,1076,2
1572,1076,2
1574,1076,2
1576,1076,2
297,1077,2
939,1077,2
941,1077,2
943,1077,2
945,1077,2
947,1077,2
949,1077,2
951,1077,2
953,1077,2
955,1077,2
957,1077,2
959,1077,2
961,1077,2
963,1077,2
965,1077,2
967,1077,2
969,1077,2
971,1077,2
973,1077,2
975,1077,2
977,1077,2
979,1077,2
981,1077,2
983,1077,2
985,1077,2
987,1077,2
990,1077,2
992,1077,2
994,1077,2
996,1077,2
998,1077,2
1000,1077,2
1002,1077,2
1004,1077,2
1006,1077,2
1008,1077,2
1010,1077,2
1012,1077,2
1014,1077,2
1016,1077,2
1018,1077,2
1020,1077,2
1022,1077,2
1024,1077,2
1026,1077,2
1028,1077,2
1030,1077,2
1032,1077,2
1034,1077,2
1036,1077,2
1038,1077,2
1040,1077,2
1043,1077,2
1045,1077,2
1047,1077,2
1049,1077,2
1051,1077,2
1053,1077,2
1055,1077,2
1057,1077,2
1059,1077,2
1061,1077,2
1063,1077,2
1065,1077,2
1067,1077,2
1069,1077,2
1071,1077,2
1073,1077,2
1075,1077,2
1077,1077,2
1079,1077,2
1081,1077,2
1083,1077,2
1085,1077,2
1087,1077,2
1089,1077,2
1091,1077,2
1093,1077,2
1095,1077,2
1098,1077,2
1100,1077,2
1102,1077,2
1104,1077,2
1106,1077,2
1108,1077,2
1110,1077,2
1112,1077,2
1114,1077,2
1116,1077,2
1118,1077,2
1120,1077,2
1122,1077,2
1124,1077,2
1126,1077,2
1128,1077,2
1130,1077,2
1132,1077,2
1134,1077,2
1136,1077,2
1138,1077,2
1140,1077,2
1142,1077,2
1144,1077,2
1146,1077,2
1148,1077,2
1151,1077,2
1153,1077,2
1155,1077,2
1157,1077,2
1159,1077,2
1161,1077,2
1163,1077,2
1165,1077,2
1167,1077,2
1169,1077,2
1171,1077,2
1173,1077,2
1175,1077,2
1177,1077,2
1179,1077,2
1181,1077,2
1183,1077,2
1185,1077,2
1187,1077,2
1189,1077,2
1191,1077,2
1193,1077,2
1195,1077,2
1197,1077,2
1199,1077,2
1201,1077,2
1204,1077,2
1206,1077,2
1208,1077,2
1210,1077,2
1212,1077,2
1214,1077,2
1216,1077,2
1218,1077,2
1220,1077,2
1222,1077,2
1224,1077,2
1226,1077,2
1228,1077,2
1230,1077,2
1232,1077,2
1234,1077,2
1236,1077,2
1238,1077,2
1240,1077,2
1242,1077,2
1244,1077,2
1246,1077,2
1248,1077,2
1250,1077,2
1252,1077,2
1254,1077,2
1257,1077,2
1259,1077,2
1261,1077,2
1263,1077,2
1265,1077,2
1267,1077,2
1269,1077,2
1271,1077,2
1273,1077,2
1275,1077,2
1277,1077,2
1279,1077,2
1281,1077,2
1283,1077,2
1285,1077,2
1287,1077,2
1289,1077,2
1291,1077,2
1293,1077,2
1295,1077,2
1297,1077,2
1299,1077,2
1301,1077,2
1303,1077,2
1305,1077,2
1307,1077,2
1309,1077,2
1312,1077,2
1314,1077,2
1316,1077,2
1318,1077,2
1320,1077,2
1322,1077,2
1324,1077,2
1326,1077,2
1328,1077,2
1330,1077,2
1332,1077,2
1334,1077,2
1336,1077,2
1338,1077,2
1340,1077,2
1342,1077,2
1344,1077,2
1346,1077,2
1348,1077,2
1350,1077,2
1352,1077,2
1354,1077,2
1356,1077,2
1358,1077,2
1360,1077,2
1362,1077,2
296,1078,2
511,1078,2
513,1078,2
515,1078,2
517,1078,2
519,1078,2
521,1078,2
523,1078,2
525,1078,2
527,1078,2
529,1078,2
531,1078,2
533,1078,2
535,1078,2
537,1078,2
539,1078,2
541,1078,2
543,1078,2
545,1078,2
547,1078,2
549,1078,2
551,1078,2
553,1078,2
555,1078,2
557,1078,2
559,1078,2
562,1078,2
564,1078,2
566,1078,2
568,1078,2
570,1078,2
572,1078,2
574,1078,2
576,1078,2
578,1078,2
580,1078,2
582,1078,2
584,1078,2
586,1078,2
588,1078,2
590,1078,2
592,1078,2
594,1078,2
596,1078,2
598,1078,2
600,1078,2
602,1078,2
604,1078,2
606,1078,2
608,1078,2
610,1078,2
612,1078,2
614,1078,2
617,1078,2
619,1078,2
621,1078,2
623,1078,2
625,1078,2
627,1078,2
629,1078,2
631,1078,2
633,1078,2
635,1078,2
637,1078,2
639,1078,2
641,1078,2
643,1078,2
645,1078,2
647,1078,2
649,1078,2
651,1078,2
653,1078,2
655,1078,2
657,1078,2
659,1078,2
661,1078,2
663,1078,2
665,1078,2
667,1078,2
670,1078,2
672,1078,2
674,1078,2
676,1078,2
678,1078,2
680,1078,2
682,1078,2
684,1078,2
686,1078,2
688,1078,2
690,1078,2
692,1078,2
694,1078,2
696,1078,2
698,1078,2
700,1078,2
702,1078,2
704,1078,2
706,1078,2
708,1078,2
710,1078,2
712,1078,2
714,1078,2
716,1078,2
718,1078,2
720,1078,2
723,1078,2
725,1078,2
727,1078,2
729,1078,2
731,1078,2
733,1078,2
735,1078,2
737,1078,2
739,1078,2
741,1078,2
743,1078,2
745,1078,2
747,1078,2
749,1078,2
751,1078,2
753,1078,2
755,1078,2
757,1078,2
759,1078,2
761,1078,2
763,1078,2
765,1078,2
767,1078,2
769,1078,2
771,1078,2
773,1078,2
776,1078,2
778,1078,2
780,1078,2
782,1078,2
784,1078,2
786,1078,2
788,1078,2
790,1078,2
792,1078,2
794,1078,2
796,1078,2
798,1078,2
800,1078,2
802,1078,2
804,1078,2
806,1078,2
808,1078,2
810,1078,2
812,1078,2
814,1078,2
816,1078,2
818,1078,2
820,1078,2
822,1078,2
824,1078,2
826,1078,2
828,1078,2
831,1078,2
833,1078,2
835,1078,2
837,1078,2
839,1078,2
841,1078,2
843,1078,2
845,1078,2
847,1078,2
849,1078,2
851,1078,2
853,1078,2
855,1078,2
857,1078,2
859,1078,2
861,1078,2
863,1078,2
865,1078,2
867,1078,2
869,1078,2
871,1078,2
873,1078,2
875,1078,2
877,1078,2
879,1078,2
881,1078,2
884,1078,2
886,1078,2
888,1078,2
890,1078,2
892,1078,2
894,1078,2
896,1078,2
898,1078,2
900,1078,2
902,1078,2
904,1078,2
906,1078,2
908,1078,2
910,1078,2
912,1078,2
914,1078,2
916,1078,2
918,1078,2
920,1078,2
922,1078,2
924,1078,2
926,1078,2
928,1078,2
930,1078,2
932,1078,2
934,1078,2
937,1078,2
297,1079,2
299,1079,2
301,1079,2
303,1079,2
305,1079,2
307,1079,2
309,1079,2
311,1079,2
313,1079,2
315,1079,2
317,1079,2
319,1079,2
321,1079,2
323,1079,2
325,1079,2
327,1079,2
329,1079,2
331,1079,2
333,1079,2
335,1079,2
337,1079,2
339,1079,2
341,1079,2
343,1079,2
345,1079,2
347,1079,2
350,1079,2
352,1079,2
354,1079,2
356,1079,2
358,1079,2
360,1079,2
362,1079,2
364,1079,2
366,1079,2
368,1079,2
370,1079,2
372,1079,2
374,1079,2
376,1079,2
378,1079,2
380,1079,2
382,1079,2
384,1079,2
386,1079,2
388,1079,2
390,1079,2
392,1079,2
394,1079,2
396,1079,2
398,1079,2
400,1079,2
403,1079,2
405,1079,2
407,1079,2
409,1079,2
411,1079,2
413,1079,2
415,1079,2
417,1079,2
419,1079,2
421,1079,2
423,1079,2
425,1079,2
427,1079,2
429,1079,2
431,1079,2
433,1079,2
435,1079,2
437,1079,2
439,1079,2
441,1079,2
443,1079,2
445,1079,2
447,1079,2
449,1079,2
451,1079,2
453,1079,2
456,1079,2
