
7,8
17,8
27,8
27,13
20,13
12,13
12,18
12,23
20,23
27,23
27,28
20,28
12,28
12,33
12,38
20,38
27,38
27,43
20,43
7,43
7,35
7,30
7,25
7,20
7,15
7,8

50,5
35,15
35,35
50,45
50,40
40,35
40,15
50,10
50,5

57,8
77,8
77,13
62,13
62,23
77,23
77,28
62,28
62,38
77,38
77,43
57,43
57,8
