# x,y
3587.0,2965.0
3612.0,2987.0
3641.0,3022.0
3641.0,3022.0
3624.0,3000.0
3588.0,2966.0
3552.0,2921.0
3567.0,2941.0
3553.0,2921.0
36.0,2917.0
19.0,2936.0
1.0,2936.0
31.0,2921.0
3536.0,2900.0
3543.0,2907.0
3536.0,2901.0
3489.0,2853.0
3503.0,2872.0
3528.0,2888.0
3497.0,2866.0
123.0,2840.0
96.0,2861.0
74.0,2889.0
82.0,2880.0
124.0,2840.0
3435.0,2803.0
3448.0,2814.0
3455.0,2815.0
3415.0,2782.0
3429.0,2796.0
3416.0,2782.0
229.0,2744.0
204.0,2772.0
198.0,2773.0
218.0,2766.0
229.0,2745.0
1383.0,2668.0
1373.0,2681.0
1389.0,2680.0
3296.0,2655.0
3333.0,2680.0
3341.0,2699.0
3366.0,2717.0
3390.0,2750.0
3399.0,2758.0
3378.0,2743.0
3366.0,2717.0
3341.0,2699.0
3333.0,2680.0
2499.0,2592.0
2487.0,2610.0
2526.0,2626.0
2536.0,2611.0
1150.0,2575.0
1160.0,2588.0
1151.0,2575.0
1005.0,2569.0
1008.0,2586.0
1013.0,2569.0
590.0,2501.0
567.0,2512.0
525.0,2538.0
497.0,2558.0
486.0,2560.0
460.0,2580.0
414.0,2603.0
396.0,2608.0
369.0,2641.0
324.0,2668.0
297.0,2682.0
294.0,2687.0
338.0,2663.0
378.0,2631.0
433.0,2599.0
484.0,2561.0
527.0,2537.0
564.0,2515.0
1445.0,2470.0
1414.0,2501.0
1472.0,2523.0
1483.0,2491.0
1446.0,2470.0
649.0,2437.0
599.0,2492.0
640.0,2449.0
1858.0,2316.0
1827.0,2321.0
1859.0,2316.0
1808.0,2070.0
1782.0,2074.0
1809.0,2070.0
1570.0,2014.0
1613.0,2048.0
1571.0,2015.0
1326.0,1977.0
1333.0,2029.0
1326.0,1978.0
1985.0,1954.0
1817.0,1982.0
1813.0,1986.0
1740.0,1990.0
1701.0,1990.0
1689.0,1991.0
1698.0,1987.0
1679.0,1990.0
1633.0,1980.0
1629.0,1979.0
1621.0,1981.0
1605.0,1976.0
1689.0,1991.0
1821.0,1983.0
1989.0,1949.0
1995.0,1950.0
2001.0,1950.0
1566.0,1948.0
1545.0,1985.0
1567.0,1948.0
1609.0,1941.0
1578.0,1947.0
1610.0,1941.0
1781.0,1935.0
1746.0,1942.0
1782.0,1935.0
1652.0,1934.0
1621.0,1940.0
1653.0,1934.0
1798.0,1932.0
1924.0,1946.0
1799.0,1932.0
2057.0,1917.0
2053.0,1929.0
2056.0,1918.0
2063.0,1898.0
2058.0,1913.0
2062.0,1899.0
2068.0,1882.0
2064.0,1894.0
2067.0,1883.0
1464.0,1841.0
1428.0,1896.0
1463.0,1842.0
1800.0,1818.0
1792.0,1821.0
1801.0,1818.0
1628.0,1807.0
1636.0,1810.0
1629.0,1807.0
1738.0,1806.0
1707.0,1819.0
1734.0,1808.0
1846.0,1805.0
1820.0,1813.0
1847.0,1805.0
1874.0,1797.0
1866.0,1800.0
1875.0,1797.0
1963.0,1774.0
2070.0,1875.0
1964.0,1774.0
1554.0,1735.0
1578.0,1808.0
1554.0,1736.0
1849.0,1698.0
1881.0,1746.0
1850.0,1699.0
1844.0,1679.0
1847.0,1690.0
1844.0,1680.0
1838.0,1656.0
1841.0,1667.0
1838.0,1657.0
1481.0,1550.0
1466.0,1554.0
1482.0,1550.0
1351.0,1548.0
1386.0,1557.0
1352.0,1548.0
1504.0,1545.0
1489.0,1549.0
1505.0,1545.0
1947.0,1519.0
1973.0,1522.0
1948.0,1519.0
2088.0,1518.0
2062.0,1522.0
2089.0,1518.0
1910.0,1511.0
1942.0,1518.0
1911.0,1511.0
2114.0,1509.0
2104.0,1513.0
2115.0,1509.0
1500.0,1480.0
1404.0,1483.0
1501.0,1480.0
1389.0,1480.0
1398.0,1482.0
1390.0,1480.0
1520.0,1477.0
1512.0,1479.0
1521.0,1477.0
1541.0,1474.0
1532.0,1476.0
1542.0,1474.0
1577.0,1468.0
1569.0,1471.0
1578.0,1468.0
1358.0,1463.0
1371.0,1472.0
1359.0,1463.0
1380.0,1442.0
1367.0,1451.0
1379.0,1443.0
1530.0,1435.0
1565.0,1455.0
1531.0,1435.0
1900.0,1431.0
1898.0,1455.0
1974.0,1454.0
1886.0,1449.0
1513.0,1430.0
1523.0,1433.0
1514.0,1430.0
1496.0,1425.0
1506.0,1428.0
1497.0,1425.0
2105.0,1415.0
2091.0,1427.0
2106.0,1415.0
2080.0,1393.0
2094.0,1402.0
2081.0,1394.0
1956.0,1389.0
1954.0,1393.0
1956.0,1390.0
1461.0,1364.0
1485.0,1367.0
1462.0,1364.0
1413.0,1363.0
1392.0,1368.0
1414.0,1363.0
1963.0,1332.0
1874.0,1414.0
1964.0,1332.0
2044.0,1324.0
2066.0,1326.0
2045.0,1324.0
1998.0,1324.0
1971.0,1331.0
1999.0,1324.0
1549.0,1304.0
1559.0,1307.0
1550.0,1304.0
1532.0,1299.0
1542.0,1302.0
1533.0,1299.0
1587.0,1297.0
1590.0,1307.0
1587.0,1298.0
1515.0,1294.0
1525.0,1297.0
1516.0,1294.0
1340.0,1292.0
1336.0,1294.0
1341.0,1292.0
1498.0,1289.0
1508.0,1292.0
1499.0,1289.0
1360.0,1285.0
1356.0,1287.0
1361.0,1285.0
1574.0,1253.0
1577.0,1263.0
1574.0,1254.0
1836.0,1228.0
1821.0,1306.0
1837.0,1228.0
1855.0,1224.0
1844.0,1227.0
1856.0,1224.0
1874.0,1220.0
1863.0,1223.0
1875.0,1220.0
1898.0,1215.0
1882.0,1219.0
1899.0,1215.0
1917.0,1211.0
1906.0,1214.0
1918.0,1211.0
2123.0,1208.0
2138.0,1212.0
2124.0,1208.0
1936.0,1207.0
1925.0,1210.0
1937.0,1207.0
2563.0,1201.0
2585.0,1244.0
2580.0,1233.0
2092.0,1200.0
2111.0,1205.0
2093.0,1200.0
2065.0,1193.0
2080.0,1197.0
2066.0,1193.0
2056.0,1192.0
1944.0,1206.0
2057.0,1192.0
2495.0,1110.0
2508.0,1121.0
2519.0,1144.0
2519.0,1140.0
2501.0,1117.0
1237.0,935.0
1220.0,963.0
1226.0,958.0
1309.0,860.0
1286.0,883.0
1309.0,861.0
1937.0,645.0
1850.0,658.0
1797.0,680.0
1780.0,683.0
1776.0,691.0
1748.0,699.0
1724.0,687.0
1681.0,673.0
1634.0,673.0
1582.0,677.0
1561.0,690.0
1528.0,698.0
1497.0,722.0
1460.0,735.0
1430.0,754.0
1405.0,766.0
1380.0,780.0
1291.0,859.0
1203.0,950.0
1173.0,998.0
1131.0,1071.0
1123.0,1093.0
1104.0,1119.0
1082.0,1170.0
1081.0,1212.0
1071.0,1226.0
1064.0,1253.0
1057.0,1279.0
1056.0,1358.0
1058.0,1382.0
1054.0,1393.0
1067.0,1429.0
1058.0,1449.0
1047.0,1496.0
1039.0,1567.0
1023.0,1604.0
1017.0,1668.0
990.0,1716.0
969.0,1768.0
952.0,1813.0
920.0,1904.0
916.0,1990.0
932.0,2028.0
963.0,2070.0
973.0,2092.0
992.0,2111.0
1020.0,2152.0
1030.0,2180.0
1020.0,2210.0
1022.0,2231.0
1026.0,2244.0
1002.0,2264.0
973.0,2260.0
971.0,2258.0
941.0,2261.0
937.0,2284.0
935.0,2306.0
955.0,2302.0
955.0,2328.0
954.0,2343.0
924.0,2371.0
880.0,2421.0
867.0,2428.0
847.0,2427.0
793.0,2418.0
762.0,2420.0
735.0,2418.0
710.0,2405.0
702.0,2405.0
686.0,2409.0
674.0,2415.0
710.0,2405.0
791.0,2417.0
847.0,2427.0
870.0,2435.0
884.0,2466.0
935.0,2528.0
973.0,2550.0
971.0,2511.0
1020.0,2477.0
1093.0,2499.0
1144.0,2509.0
1197.0,2479.0
1227.0,2481.0
1276.0,2502.0
1321.0,2520.0
1354.0,2529.0
1385.0,2559.0
1433.0,2608.0
1473.0,2604.0
1524.0,2653.0
1496.0,2626.0
1463.0,2601.0
1379.0,2548.0
1355.0,2529.0
1321.0,2520.0
1256.0,2491.0
1215.0,2476.0
1192.0,2484.0
1125.0,2511.0
1070.0,2482.0
998.0,2486.0
971.0,2524.0
966.0,2550.0
925.0,2509.0
868.0,2456.0
890.0,2413.0
924.0,2368.0
961.0,2337.0
973.0,2316.0
954.0,2301.0
957.0,2290.0
964.0,2261.0
987.0,2264.0
1017.0,2266.0
1022.0,2248.0
1031.0,2236.0
1038.0,2189.0
1023.0,2161.0
1002.0,2122.0
983.0,2094.0
967.0,2058.0
974.0,2046.0
967.0,2017.0
963.0,1999.0
932.0,1970.0
939.0,1932.0
943.0,1885.0
956.0,1826.0
975.0,1783.0
982.0,1763.0
999.0,1728.0
1017.0,1666.0
1041.0,1594.0
1051.0,1563.0
1056.0,1542.0
1067.0,1454.0
1060.0,1392.0
1066.0,1331.0
1075.0,1247.0
1080.0,1213.0
1096.0,1172.0
1113.0,1113.0
1130.0,1093.0
1167.0,1032.0
1167.0,1006.0
1203.0,951.0
1290.0,861.0
1330.0,833.0
1341.0,823.0
1361.0,812.0
1333.0,819.0
1380.0,780.0
1381.0,793.0
1400.0,776.0
1417.0,773.0
1439.0,745.0
1460.0,746.0
1479.0,736.0
1499.0,721.0
1508.0,712.0
1534.0,698.0
1576.0,691.0
1604.0,689.0
1634.0,673.0
1687.0,675.0
1707.0,688.0
1727.0,694.0
1749.0,707.0
1753.0,703.0
1765.0,699.0
1786.0,688.0
1833.0,671.0
1928.0,657.0
1990.0,668.0
2034.0,669.0
2146.0,723.0
2163.0,730.0
2176.0,746.0
2194.0,754.0
2220.0,780.0
2238.0,799.0
2261.0,831.0
2283.0,851.0
2289.0,861.0
2306.0,879.0
2315.0,904.0
2360.0,941.0
2367.0,959.0
2384.0,974.0
2446.0,1037.0
2451.0,1052.0
2461.0,1063.0
2472.0,1083.0
2465.0,1068.0
2446.0,1042.0
2494.0,1075.0
2536.0,1132.0
2574.0,1185.0
2604.0,1240.0
2601.0,1275.0
2596.0,1259.0
2612.0,1280.0
2616.0,1298.0
2618.0,1344.0
2620.0,1359.0
2640.0,1422.0
2668.0,1494.0
2694.0,1558.0
2713.0,1630.0
2737.0,1715.0
2739.0,1746.0
2739.0,1757.0
2740.0,1787.0
2730.0,1844.0
2744.0,1883.0
2752.0,1945.0
2760.0,1980.0
2766.0,2017.0
2766.0,2066.0
2764.0,2078.0
2770.0,2145.0
2754.0,2194.0
2731.0,2229.0
2691.0,2310.0
2692.0,2346.0
2684.0,2365.0
2672.0,2364.0
2640.0,2402.0
2626.0,2439.0
2621.0,2472.0
2607.0,2517.0
2561.0,2509.0
2538.0,2488.0
2490.0,2487.0
2459.0,2541.0
2416.0,2545.0
2358.0,2520.0
2299.0,2533.0
2288.0,2501.0
2227.0,2482.0
2174.0,2497.0
2122.0,2436.0
2107.0,2381.0
2107.0,2278.0
2108.0,2209.0
2140.0,2145.0
2202.0,2077.0
2231.0,2036.0
2239.0,2016.0
2261.0,1987.0
2278.0,1951.0
2300.0,1880.0
2319.0,1794.0
2324.0,1732.0
2332.0,1652.0
2336.0,1543.0
2314.0,1432.0
2282.0,1333.0
2266.0,1276.0
2208.0,1180.0
2186.0,1143.0
2100.0,1059.0
2038.0,965.0
1953.0,878.0
1798.0,829.0
1760.0,842.0
1714.0,860.0
1659.0,862.0
1613.0,879.0
1511.0,911.0
1435.0,974.0
1397.0,1043.0
1378.0,1068.0
1334.0,1146.0
1273.0,1281.0
1267.0,1341.0
1261.0,1436.0
1241.0,1552.0
1235.0,1623.0
1233.0,1683.0
1236.0,1740.0
1242.0,1817.0
1253.0,1864.0
1271.0,1925.0
1295.0,1982.0
1317.0,2016.0
1372.0,2101.0
1389.0,2126.0
1414.0,2140.0
1508.0,2233.0
1561.0,2295.0
1556.0,2369.0
1568.0,2427.0
1548.0,2458.0
1546.0,2536.0
1548.0,2617.0
1566.0,2651.0
1530.0,2656.0
1565.0,2652.0
1565.0,2629.0
1543.0,2596.0
1548.0,2504.0
1562.0,2438.0
1569.0,2420.0
1556.0,2347.0
1557.0,2283.0
1511.0,2228.0
1499.0,2221.0
1442.0,2169.0
1414.0,2135.0
1410.0,2141.0
1384.0,2112.0
1323.0,2032.0
1295.0,1981.0
1271.0,1925.0
1253.0,1864.0
1242.0,1817.0
1236.0,1740.0
1229.0,1664.0
1235.0,1591.0
1255.0,1505.0
1259.0,1440.0
1269.0,1372.0
1271.0,1305.0
1277.0,1301.0
1284.0,1234.0
1334.0,1147.0
1377.0,1070.0
1415.0,1014.0
1485.0,925.0
1553.0,885.0
1630.0,874.0
1687.0,860.0
1696.0,860.0
1733.0,857.0
1765.0,842.0
1872.0,840.0
1916.0,859.0
1960.0,883.0
2041.0,970.0
2081.0,1024.0
2152.0,1115.0
2204.0,1170.0
2239.0,1215.0
2257.0,1266.0
2282.0,1328.0
2304.0,1411.0
2332.0,1508.0
2339.0,1588.0
2328.0,1693.0
2321.0,1772.0
2311.0,1858.0
2277.0,1952.0
2264.0,1981.0
2240.0,2014.0
2117.0,2178.0
2107.0,2259.0
2099.0,2301.0
2103.0,2334.0
2115.0,2426.0
2189.0,2496.0
2265.0,2488.0
2289.0,2520.0
2343.0,2526.0
2387.0,2520.0
2452.0,2548.0
2479.0,2513.0
2510.0,2479.0
2560.0,2509.0
2606.0,2518.0
2620.0,2475.0
2626.0,2438.0
2639.0,2415.0
2648.0,2404.0
2659.0,2379.0
2694.0,2351.0
2691.0,2310.0
2731.0,2229.0
2754.0,2194.0
2761.0,2199.0
2758.0,2215.0
2747.0,2247.0
2762.0,2292.0
2760.0,2300.0
2741.0,2320.0
